,idx,tokens,class,sentiment
10077,37516,",",O,no
10078,37516,очень,O,no
10079,37516,милая,O,no
10080,37516,девушка,B-Service,positive
10081,37516,",",O,no
10082,37516,проводила,O,no
10083,37516,к,O,no
10084,37516,столику,O,no
10085,37516,",",O,no
10086,37516,где,O,no
10087,37516,уже,O,no
10088,37516,было,O,no
10089,37516,все,O,no
10090,37516,подготовлено,O,no
10091,37516,к,O,no
10092,37516,банкету,O,no
10093,37516,.,O,no
10094,37516,Мы,O,no
10095,37516,замечательно,O,no
10096,37516,провели,B-Whole,positive
10097,37516,время,I-Whole,positive
10098,37516,.,O,no
10099,37516,Вкусная,O,no
10100,37516,еда,B-Food,positive
10101,37516,",",O,no
10102,37516,любезное,O,no
10103,37516,обслуживание,B-Service,positive
10104,37516,",",O,no
10105,37516,приятная,O,no
10106,37516,музыка,B-Interior,positive
10107,37516,",",O,no
10108,37516,праздничная,O,no
10109,37516,обстановка,B-Interior,positive
10110,37516,.,O,no
10111,37516,Спасибо,O,no
10112,37516,большое,O,no
10113,37516,",",O,no
10114,37516,советую,O,no
10115,37516,всем,O,no
10116,37516,побывать,O,no
10117,37516,здесь,O,no
10118,37516,.,O,no
10119,30744,Были,O,no
10120,30744,с,O,no
10121,30744,мужем,O,no
10122,30744,в,O,no
10123,30744,выходные,O,no
10124,30744,.,O,no
10125,30744,Очень,O,no
10126,30744,много,O,no
10127,30744,народу,O,no
10128,30744,",",O,no
10129,30744,но,O,no
10130,30744,столиком,O,no
10131,30744,проблем,O,no
10132,30744,не,O,no
10133,30744,было,O,no
10134,30744,-,O,no
10135,30744,заказывали,B-Service,neutral
10136,30744,заранее,I-Service,neutral
10137,30744,.,O,no
10138,30744,А,O,no
10139,30744,вот,O,no
10140,30744,заказ,B-Service,negative
10141,30744,приносили,I-Service,negative
10142,30744,достаточно,O,no
10143,30744,долго,O,no
10144,30744,-,O,no
10145,30744,но,O,no
10146,30744,на,O,no
10147,30744,улице,O,no
10148,30744,с,O,no
10149,30744,пивом,B-Food,neutral
10150,30744,никуда,O,no
10151,30744,не,O,no
10152,30744,спешишь,O,no
10153,30744,:,O,no
10154,30744,),O,no
10155,30744,Гриль,B-Food,positive
10156,30744,нам,O,no
10157,30744,понравился,O,no
10158,30744,",",O,no
10159,30744,пиво,B-Food,positive
10160,30744,тоже,O,no
10161,30744,.,O,no
10162,30744,Маленький,O,no
10163,30744,выбор,O,no
10164,30744,вина,B-Food,negative
10165,30744,",",O,no
10166,30744,нет,O,no
10167,30744,классичсеских,O,no
10168,30744,сортов,O,no
10169,30744,пива,B-Food,negative
10170,30744,.,O,no
10171,30744,Это,O,no
10172,30744,минусы,O,no
10173,30744,.,O,no
10174,30744,Но,O,no
10175,30744,в,O,no
10176,30744,общем,O,no
10177,30744,",",O,no
10178,30744,впечатление,O,no
10179,30744,хорошее,O,no
10180,30744,.,O,no
10181,30744,От,O,no
10182,30744,сервиса,B-Service,positive
10183,30744,",",O,no
10184,30744,от,O,no
10185,30744,кухни,B-Food,positive
10186,30744,и,O,no
10187,30744,от,O,no
10188,30744,атмосферы,B-Interior,positive
10189,30744,.,O,no
10190,30744,Вокруг,O,no
10191,30744,люди,O,no
10192,30744,улыбчивые,O,no
10193,30744,",",O,no
10194,30744,всем,O,no
10195,30744,весело,O,no
10196,30744,",",O,no
10197,30744,музыка,B-Interior,positive
10198,30744,приятная,O,no
10199,30744,.,O,no
10200,30744,Мы,O,no
10201,30744,еще,O,no
10202,30744,вернемся,O,no
10203,30744,!,O,no
10204,37473,Всем,O,no
10205,37473,доброго,O,no
10206,37473,дня,O,no
10207,37473,!,O,no
10208,37473,Зашел,O,no
10209,37473,посмотреть,O,no
10210,37473,телефон,O,no
10211,37473,заведения,B-Whole,neutral
10212,37473,",",O,no
10213,37473,чтобы,O,no
10214,37473,заказать,B-Service,neutral
10215,37473,столик,I-Service,neutral
10216,37473,",",O,no
10217,37473,но,O,no
10218,37473,решил,O,no
10219,37473,написать,O,no
10220,37473,и,O,no
10221,37473,отзыв,O,no
10222,37473,),O,no
10223,37473,),O,no
10224,37473,),O,no
10225,37473,Ходим,O,no
10226,37473,сюда,O,no
10227,37473,часто,O,no
10228,37473,",",O,no
10229,37473,и,O,no
10230,37473,с,O,no
10231,37473,друзьями,O,no
10232,37473,",",O,no
10233,37473,и,O,no
10234,37473,с,O,no
10235,37473,семьёй,O,no
10236,37473,.,O,no
10237,37473,Здесь,O,no
10238,37473,даже,O,no
10239,37473,отмечал,O,no
10240,37473,мой,O,no
10241,37473,друг,O,no
10242,37473,день,O,no
10243,37473,рождения,O,no
10244,37473,",",O,no
10245,37473,было,O,no
10246,37473,весело,O,no
10247,37473,и,O,no
10248,37473,вкусно,O,no
10249,37473,.,O,no
10250,37473,Последний,O,no
10251,37473,раз,O,no
10252,37473,посещали,O,no
10253,37473,ресторан,B-Whole,neutral
10254,37473,в,O,no
10255,37473,субботу,O,no
10256,37473,26,O,no
10257,37473,числа,O,no
10258,37473,.,O,no
10259,37473,Пришли,O,no
10260,37473,с,O,no
10261,37473,другом,O,no
10262,37473,и,O,no
10263,37473,с,O,no
10264,37473,женами,O,no
10265,37473,часов,O,no
10266,37473,в,O,no
10267,37473,5,O,no
10268,37473,вечера,O,no
10269,37473,",",O,no
10270,37473,народу,O,no
10271,37473,было,O,no
10272,37473,на,O,no
10273,37473,удивление,O,no
10274,37473,немного,O,no
10275,37473,.,O,no
10276,37473,Мы,O,no
10277,37473,",",O,no
10278,37473,мужчины,O,no
10279,37473,",",O,no
10280,37473,пили,B-Food,negative
10281,37473,пиво,B-Food,neutral
10282,37473,",",O,no
10283,37473,наши,O,no
10284,37473,женщины,O,no
10285,37473,пили,B-Food,neutral
10286,37473,красное,B-Food,positive
10287,37473,вино,I-Food,positive
10288,37473,",",O,no
10289,37473,довольно,O,no
10290,37473,неплохое,O,no
10291,37473,.,O,no
10292,37473,Ели,O,no
10293,37473,роллы,B-Food,neutral
10294,37473,(,O,no
10295,37473,традиционную,O,no
10296,37473,филадельфию,B-Food,neutral
10297,37473,и,O,no
10298,37473,острые,B-Food,neutral
10299,37473,запеченные,B-Food,neutral
10300,37473,),O,no
10301,37473,",",O,no
10302,37473,друзья,O,no
10303,37473,брали,O,no
10304,37473,супы,B-Food,positive
10305,37473,",",O,no
10306,37473,сказали,O,no
10307,37473,",",O,no
10308,37473,что,O,no
10309,37473,вкусные,O,no
10310,37473,.,O,no
10311,37473,На,O,no
10312,37473,горячее,B-Food,neutral
10313,37473,я,O,no
10314,37473,брал,O,no
10315,37473,перечный,B-Food,positive
10316,37473,стейк,I-Food,positive
10317,37473,(,O,no
10318,37473,люблю,O,no
10319,37473,его,O,no
10320,37473,очень,O,no
10321,37473,),O,no
10322,37473,.,O,no
10323,37473,Не,O,no
10324,37473,всегда,O,no
10325,37473,угадывают,O,no
10326,37473,с,O,no
10327,37473,прожаркой,O,no
10328,37473,",",O,no
10329,37473,но,O,no
10330,37473,в,O,no
10331,37473,этот,O,no
10332,37473,раз,O,no
10333,37473,был,O,no
10334,37473,идеальный,O,no
10335,37473,.,O,no
10336,37473,Посидели,O,no
10337,37473,недолго,O,no
10338,37473,",",O,no
10339,37473,т.к,O,no
10340,37473,.,O,no
10341,37473,торопились,O,no
10342,37473,в,O,no
10343,37473,кино,O,no
10344,37473,.,O,no
10345,37473,Надеюсь,O,no
10346,37473,",",O,no
10347,37473,в,O,no
10348,37473,эти,O,no
10349,37473,выходные,O,no
10350,37473,посидим,O,no
10351,37473,подольше,O,no
10352,37473,и,O,no
10353,37473,дождемся,O,no
10354,37473,живой,B-Interior,positive
10355,37473,музыки,I-Interior,positive
10356,37473,.,O,no
10357,37473,В,O,no
10358,37473,целом,O,no
10359,37473,очень,O,no
10360,37473,достойное,O,no
10361,37473,место,B-Whole,positive
10362,37473,",",O,no
10363,37473,особенно,O,no
10364,37473,за,O,no
10365,37473,такие,O,no
10366,37473,деньги,B-Price,positive
10367,37473,.,O,no
10368,34282,Сегодня,O,no
10369,34282,случайно,O,no
10370,34282,попали,O,no
10371,34282,в,O,no
10372,34282,этот,O,no
10373,34282,ресторан,B-Whole,neutral
10374,34282,.,O,no
10375,34282,В,O,no
10376,34282,общем,O,no
10377,34282,производит,O,no
10378,34282,вполне,O,no
10379,34282,приличное,O,no
10380,34282,впечатление,O,no
10381,34282,",",O,no
10382,34282,НО,O,no
10383,34282,...,O,no
10384,34282,обслуживание,B-Service,negative
10385,34282,отвратное,O,no
10386,34282,.,O,no
10387,34282,Минут,O,no
10388,34282,10,O,no
10389,34282,мы,O,no
10390,34282,ждали,O,no
10391,34282,",",O,no
10392,34282,что,O,no
10393,34282,к,O,no
10394,34282,нам,O,no
10395,34282,кто-то,O,no
10396,34282,подойдет,B-Service,neutral
10397,34282,и,O,no
10398,34282,принесет,B-Service,neutral
10399,34282,меню,I-Service,neutral
10400,34282,.,O,no
10401,34282,Потом,O,no
10402,34282,еще,O,no
10403,34282,минут,O,no
10404,34282,15,O,no
10405,34282,пытались,O,no
10406,34282,заказать,O,no
10407,34282,",",O,no
10408,34282,всем,O,no
10409,34282,было,O,no
10410,34282,не,O,no
10411,34282,до,O,no
10412,34282,нас,O,no
10413,34282,.,O,no
10414,34282,При,O,no
10415,34282,заказе,O,no
10416,34282,спросили,O,no
10417,34282,",",O,no
10418,34282,как,O,no
10419,34282,долго,O,no
10420,34282,будут,O,no
10421,34282,готовиться,O,no
10422,34282,те,O,no
10423,34282,или,O,no
10424,34282,иные,O,no
10425,34282,блюда,B-Food,neutral
10426,34282,",",O,no
10427,34282,и,O,no
10428,34282,в,O,no
10429,34282,конечном,O,no
10430,34282,счете,O,no
10431,34282,",",O,no
10432,34282,т.к,O,no
10433,34282,.,O,no
10434,34282,время,O,no
10435,34282,было,O,no
10436,34282,мало,O,no
10437,34282,",",O,no
10438,34282,заказали,O,no
10439,34282,цезарь,B-Food,neutral
10440,34282,и,O,no
10441,34282,морс,B-Food,neutral
10442,34282,мне,O,no
10443,34282,",",O,no
10444,34282,и,O,no
10445,34282,пасту,B-Food,neutral
10446,34282,",",O,no
10447,34282,блины,B-Food,neutral
10448,34282,и,O,no
10449,34282,морс,B-Food,neutral
10450,34282,мужу,O,no
10451,34282,.,O,no
10452,34282,Через,O,no
10453,34282,30,O,no
10454,34282,минут,O,no
10455,34282,мне,O,no
10456,34282,принесли,O,no
10457,34282,салат,B-Food,neutral
10458,34282,",",O,no
10459,34282,еще,O,no
10460,34282,минут,O,no
10461,34282,через,O,no
10462,34282,10,O,no
10463,34282,-,O,no
10464,34282,блины,B-Food,neutral
10465,34282,.,O,no
10466,34282,Когда,O,no
10467,34282,же,O,no
10468,34282,я,O,no
10469,34282,спросила,O,no
10470,34282,про,O,no
10471,34282,морс,B-Food,neutral
10472,34282,и,O,no
10473,34282,хлеб,B-Food,neutral
10474,34282,-,O,no
10475,34282,прошло,O,no
10476,34282,еще,O,no
10477,34282,минут,O,no
10478,34282,10,O,no
10479,34282,",",O,no
10480,34282,получили,O,no
10481,34282,только,O,no
10482,34282,морс,B-Food,neutral
10483,34282,.,O,no
10484,34282,Время,O,no
10485,34282,поджимало,O,no
10486,34282,было,O,no
10487,34282,уже,O,no
10488,34282,не,O,no
10489,34282,до,O,no
10490,34282,пасты,B-Food,neutral
10491,34282,",",O,no
10492,34282,я,O,no
10493,34282,попросила,O,no
10494,34282,счет,O,no
10495,34282,",",O,no
10496,34282,который,O,no
10497,34282,принесли,O,no
10498,34282,незамедлительно,O,no
10499,34282,.,O,no
10500,34282,Мы,O,no
10501,34282,еще,O,no
10502,34282,подождали,O,no
10503,34282,минут,O,no
10504,34282,10,O,no
10505,34282,",",O,no
10506,34282,когда,O,no
10507,34282,же,O,no
10508,34282,принесут,B-Service,positive
10509,34282,пасту,B-Food,neutral
10510,34282,",",O,no
10511,34282,но,O,no
10512,34282,видимо,O,no
10513,34282,не,O,no
10514,34282,судьба,O,no
10515,34282,была,O,no
10516,34282,ее,O,no
10517,34282,поесть,B-Food,neutral
10518,34282,.,O,no
10519,34282,Заплатили,B-Price,neutral
10520,34282,за,O,no
10521,34282,все,O,no
10522,34282,(,O,no
10523,34282,и,O,no
10524,34282,пасту,B-Food,neutral
10525,34282,тоже,O,no
10526,34282,),O,no
10527,34282,и,O,no
10528,34282,ушли,O,no
10529,34282,.,O,no
10530,34282,Из,O,no
10531,34282,того,O,no
10532,34282,",",O,no
10533,34282,что,O,no
10534,34282,мы,O,no
10535,34282,успели,O,no
10536,34282,попробовать,B-Food,positive
10537,34282,",",O,no
10538,34282,все,O,no
10539,34282,было,O,no
10540,34282,вкусно,O,no
10541,34282,",",O,no
10542,34282,так,O,no
10543,34282,что,O,no
10544,34282,по,O,no
10545,34282,кухне,B-Food,positive
10546,34282,претензий,O,no
10547,34282,нет,O,no
10548,34282,",",O,no
10549,34282,но,O,no
10550,34282,вот,O,no
10551,34282,сервис,B-Service,negative
10552,34282,-,O,no
10553,34282,это,O,no
10554,34282,что-то,O,no
10555,34282,.,O,no
10556,34282,Идите,O,no
10557,34282,в,O,no
10558,34282,этот,O,no
10559,34282,ресторан,B-Whole,both
10560,34282,только,O,no
10561,34282,тогда,O,no
10562,34282,",",O,no
10563,34282,когда,O,no
10564,34282,у,O,no
10565,34282,вас,O,no
10566,34282,есть,O,no
10567,34282,в,O,no
10568,34282,запасе,O,no
10569,34282,3-4,O,no
10570,34282,часа,O,no
10571,34282,",",O,no
10572,34282,иначе,O,no
10573,34282,никуда,O,no
10574,34282,не,O,no
10575,34282,успеете,O,no
10576,34282,.,O,no
10577,34282,У,O,no
10578,34282,нас,O,no
10579,34282,было,O,no
10580,34282,всего,O,no
10581,34282,1.5,O,no
10582,34282,часа,O,no
10583,34282,",",O,no
10584,34282,но,O,no
10585,34282,вот,O,no
10586,34282,все,O,no
10587,34282,",",O,no
10588,34282,что,O,no
10589,34282,заказали,O,no
10590,34282,",",O,no
10591,34282,поесть,B-Food,negative
10592,34282,не,O,no
10593,34282,удалось,O,no
10594,34282,к,O,no
10595,34282,сожалению,O,no
10596,34282,.,O,no
10597,34232,Вывод,O,no
10598,34232,напишу,O,no
10599,34232,сразу,O,no
10600,34232,:,O,no
10601,34232,дружелюбно,O,no
10602,34232,",",O,no
10603,34232,вкусно,O,no
10604,34232,и,O,no
10605,34232,приятно,O,no
10606,34232,.,O,no
10607,34232,В,O,no
10608,34232,субботу,O,no
10609,34232,вечером,O,no
10610,34232,свободных,O,no
10611,34232,мест,O,no
10612,34232,было,O,no
10613,34232,достаточно,O,no
10614,34232,",",O,no
10615,34232,чтобы,O,no
10616,34232,выбрать,O,no
10617,34232,понравившееся,O,no
10618,34232,.,O,no
10619,34232,Есть,O,no
10620,34232,и,O,no
10621,34232,удобные,O,no
10622,34232,диванчики,B-Interior,positive
10623,34232,и,O,no
10624,34232,круглый,O,no
10625,34232,стол,O,no
10626,34232,для,O,no
10627,34232,большой,O,no
10628,34232,компании,O,no
10629,34232,.,O,no
10630,34232,Официант-бармен,B-Service,positive
10631,34232,-,O,no
10632,34232,изюминка,O,no
10633,34232,этого,O,no
10634,34232,заведения,B-Whole,positive
10635,34232,),O,no
10636,34232,),O,no
10637,34232,Заказ,B-Service,positive
10638,34232,приняли,I-Service,positive
10639,34232,быстро,O,no
10640,34232,",",O,no
10641,34232,принесли,B-Service,positive
10642,34232,тоже,O,no
10643,34232,.,O,no
10644,34232,Лимонад,B-Food,neutral
10645,34232,",",O,no
10646,34232,потом,O,no
10647,34232,салат,B-Food,neutral
10648,34232,",",O,no
10649,34232,потом,O,no
10650,34232,стейк,B-Food,neutral
10651,34232,",",O,no
10652,34232,потом,O,no
10653,34232,кофе,B-Food,neutral
10654,34232,.,O,no
10655,34232,Все,O,no
10656,34232,своевременно,O,no
10657,34232,",",O,no
10658,34232,сидеть,O,no
10659,34232,над,O,no
10660,34232,пустой,O,no
10661,34232,тарелкой,O,no
10662,34232,не,O,no
10663,34232,пришлось,O,no
10664,34232,.,O,no
10665,34232,Еда,B-Food,positive
10666,34232,вкусная,O,no
10667,34232,",",O,no
10668,34232,замечаний,O,no
10669,34232,нет,O,no
10670,34232,.,O,no
10671,34232,Стейк,B-Food,positive
10672,34232,был,O,no
10673,34232,именно,O,no
10674,34232,стейком,B-Food,positive
10675,34232,",",O,no
10676,34232,а,O,no
10677,34232,не,O,no
10678,34232,куском,B-Food,negative
10679,34232,жаренного,I-Food,negative
10680,34232,мяса,I-Food,negative
10681,34232,.,O,no
